Customer_SK,Customer_ID,Customer_Title,Customer_First_Name,Customer_Last_Name,Customer_Segment,Marital_Status,Gender,DOB,Effective_Start_Dt,Effective_End_Dt,Region,Customer_Name
531,531,Professor,Fiona,Thomas,Corporate,Married,Female,1960-08-13,2014-10-29,,WEST,Professor Fiona Thomas
532,532,Dr.,Patrick,Martin,SME,Married,Female,1968-11-26,2013-04-01,,EAST,Dr. Patrick Martin
533,533,Mrs.,Henry,Johnson,SME,Single,Male,1964-06-15,2003-01-08,,EAST,Mrs. Henry Johnson
534,534,Mrs.,Fiona,Wilson,SME,Single,Female,1996-05-08,2009-02-03,,EAST,Mrs. Fiona Wilson
535,535,Professor,Gwendolyn,Harris,Consumer,Married,Female,1992-04-17,2010-10-20,,EAST,Professor Gwendolyn Harris
536,536,Mrs.,Zachary,Kirby,SME,Married,Female,1995-10-30,2005-12-06,,WEST,Mrs. Zachary Kirby
537,537,Mr.,Tina,Kirby,Consumer,Widowed,Male,1970-08-14,2008-06-25,,SOUTH,Mr. Tina Kirby
538,538,Professor,Gwendolyn,Thompson,Consumer,Single,Female,1987-08-30,2003-05-10,,EAST,Professor Gwendolyn Thompson
539,539,Professor,Catherine,Potter,SME,Widowed,Male,1960-07-17,2002-02-02,,EAST,Professor Catherine Potter
540,540,Dr.,Catherine,Dillon,Consumer,Divorced,Female,1996-11-01,2009-06-08,,EAST,Dr. Catherine Dillon
541,541,Dr.,Zachary,Martin,Corporate,Single,Male,1981-06-12,2013-03-18,,WEST,Dr. Zachary Martin
542,542,Mr.,Patrick,Davis,Corporate,Widowed,Male,1975-06-01,2013-06-02,,NORTH,Mr. Patrick Davis
543,543,Professor,Wendy,Smith,Corporate,Single,Male,1996-11-17,2002-08-23,,EAST,Professor Wendy Smith
544,544,Mr.,Nathan,Thomas,Corporate,Divorced,Female,1963-11-20,2009-07-22,,NORTH,Mr. Nathan Thomas
545,545,Dr.,Tina,Wilson,Consumer,Widowed,Female,1968-04-10,2009-04-08,,NORTH,Dr. Tina Wilson
546,546,Professor,Irene,Anderson,SME,Widowed,Male,1980-11-22,2015-10-28,,SOUTH,Professor Irene Anderson
547,547,Dr.,Xander,Davis,SME,Married,Female,1964-07-07,2002-04-01,,EAST,Dr. Xander Davis
548,548,Professor,Zachary,Potter,SME,Widowed,Male,1954-09-02,2003-08-09,,NORTH,Professor Zachary Potter
549,549,Dr.,Allison,Jones,Corporate,Single,Male,1989-01-22,2001-12-23,,EAST,Dr. Allison Jones
550,550,Mr.,Charles,Tyson,SME,Divorced,Male,1984-06-24,2008-12-26,,NORTH,Mr. Charles Tyson
551,551,Dr.,Ursula,Martin,Consumer,Divorced,Male,1950-12-17,2004-07-10,,WEST,Dr. Ursula Martin
552,552,Mr.,Tina,Garcia,Consumer,Single,Male,1982-04-10,2005-05-13,,WEST,Mr. Tina Garcia
553,553,Ms.,Yvonne,Jackson,SME,Married,Male,1985-06-14,2009-02-03,,NORTH,Ms. Yvonne Jackson
554,554,Ms.,Charles,Potter,Corporate,Divorced,Female,2000-02-29,2013-01-27,,EAST,Ms. Charles Potter
555,555,Dr.,Tina,Miller,Corporate,Single,Male,1986-03-29,2012-11-22,,WEST,Dr. Tina Miller
556,556,Professor,Quinn,Brown,Corporate,Divorced,Male,1956-06-29,2011-04-14,,SOUTH,Professor Quinn Brown
557,557,Professor,Catherine,Potter,Corporate,Widowed,Female,1972-06-10,2015-07-27,,NORTH,Professor Catherine Potter
558,558,Dr.,Yvonne,Taylor,Corporate,Single,Male,1991-05-02,2013-02-28,,WEST,Dr. Yvonne Taylor
559,559,Mrs.,Charles,Jackson,Corporate,Widowed,Male,1970-08-18,2007-01-30,,NORTH,Mrs. Charles Jackson
560,560,Mr.,Henry,Anderson,Consumer,Divorced,Male,1985-10-16,2015-02-09,,NORTH,Mr. Henry Anderson
561,561,Mrs.,Karen,Thomas,Corporate,Married,Male,1974-02-21,2004-02-06,,SOUTH,Mrs. Karen Thomas
562,562,Ms.,Xander,Davis,Consumer,Married,Female,1968-07-20,2005-02-20,,WEST,Ms. Xander Davis
563,563,Mr.,Yvonne,Brown,SME,Widowed,Male,1957-01-15,2015-02-27,,WEST,Mr. Yvonne Brown
564,564,Ms.,Brian,Martin,Corporate,Divorced,Male,1978-04-19,2011-01-16,,EAST,Ms. Brian Martin
565,565,Professor,Megan,Davis,Corporate,Widowed,Male,1961-07-04,2001-03-19,,NORTH,Professor Megan Davis
566,566,Dr.,Megan,Garcia,Corporate,Widowed,Male,1960-10-19,2015-08-30,,NORTH,Dr. Megan Garcia
567,567,Dr.,Victor,Miller,SME,Divorced,Female,1959-01-15,2007-04-19,,EAST,Dr. Victor Miller
568,568,Mrs.,Rachel,Wilson,Corporate,Divorced,Male,1974-03-03,2010-07-28,,WEST,Mrs. Rachel Wilson
569,569,Dr.,Nathan,Miller,Corporate,Widowed,Female,1983-05-27,2008-03-09,,SOUTH,Dr. Nathan Miller
570,570,Professor,Samuel,Jones,Consumer,Divorced,Female,1970-07-04,2002-03-29,,WEST,Professor Samuel Jones
571,571,Mrs.,Gwendolyn,Jones,Corporate,Married,Female,1992-06-07,2000-03-20,,SOUTH,Mrs. Gwendolyn Jones
572,572,Professor,Catherine,Dillon,Corporate,Widowed,Female,1997-11-27,2007-01-30,,WEST,Professor Catherine Dillon
573,573,Mrs.,Megan,Brown,Corporate,Divorced,Male,1955-05-22,2004-10-31,,EAST,Mrs. Megan Brown
574,574,Ms.,Xander,Taylor,Corporate,Divorced,Male,1982-05-21,2008-01-30,,SOUTH,Ms. Xander Taylor
575,575,Professor,Diana,Thomas,Corporate,Married,Female,1967-11-07,2012-12-08,,SOUTH,Professor Diana Thomas
576,576,Dr.,Victor,Thompson,SME,Widowed,Female,1990-02-05,2001-10-04,,NORTH,Dr. Victor Thompson
577,577,Mrs.,Ursula,Jones,Consumer,Widowed,Male,1980-04-08,2009-06-17,,SOUTH,Mrs. Ursula Jones
578,578,Ms.,Karen,Davis,SME,Divorced,Female,1978-06-06,2014-08-24,,WEST,Ms. Karen Davis
579,579,Ms.,Irene,Harris,Consumer,Widowed,Male,1996-09-26,2010-02-05,,SOUTH,Ms. Irene Harris
580,580,Ms.,Edward,Davis,Corporate,Married,Male,1957-03-08,2004-09-21,,EAST,Ms. Edward Davis
581,581,Professor,Charles,Martin,SME,Widowed,Male,1954-10-30,2000-08-03,,EAST,Professor Charles Martin
582,582,Mrs.,Irene,Tyson,Corporate,Widowed,Male,1957-07-25,2014-09-08,,EAST,Mrs. Irene Tyson
583,583,Dr.,Xander,Anderson,Consumer,Married,Male,1961-05-05,2002-12-11,,WEST,Dr. Xander Anderson
584,584,Dr.,Brian,Taylor,SME,Divorced,Female,1991-11-30,2012-02-15,,NORTH,Dr. Brian Taylor
585,585,Mrs.,Wendy,Potter,SME,Widowed,Female,1990-12-17,2014-02-25,,WEST,Mrs. Wendy Potter
586,586,Mrs.,Patrick,Potter,Corporate,Divorced,Female,1958-01-13,2009-11-28,,NORTH,Mrs. Patrick Potter
587,587,Mr.,Edward,Anderson,Corporate,Married,Female,1950-01-04,2011-09-27,,NORTH,Mr. Edward Anderson
588,588,Dr.,Rachel,Smith,Corporate,Single,Female,1992-10-19,2006-09-20,,SOUTH,Dr. Rachel Smith
589,589,Professor,Zachary,Smith,SME,Widowed,Female,1983-07-10,2004-03-24,,WEST,Professor Zachary Smith
590,590,Dr.,Henry,Garcia,Consumer,Divorced,Female,1983-12-12,2004-12-12,,SOUTH,Dr. Henry Garcia
591,591,Ms.,Quinn,Tyson,Corporate,Divorced,Male,1975-07-17,2014-07-18,,WEST,Ms. Quinn Tyson
592,592,Ms.,Fiona,Jones,SME,Widowed,Female,1959-11-26,2014-04-14,,EAST,Ms. Fiona Jones
593,593,Dr.,Wendy,Tyson,Consumer,Single,Male,1966-11-06,2007-03-11,,NORTH,Dr. Wendy Tyson
594,594,Ms.,Fiona,Brown,SME,Widowed,Male,1974-02-24,2002-10-21,,EAST,Ms. Fiona Brown
595,595,Mr.,Charles,Jones,Corporate,Divorced,Female,1994-04-13,2004-11-14,,WEST,Mr. Charles Jones
596,596,Mr.,Liam,Harris,Consumer,Married,Female,1979-08-18,2001-10-19,,SOUTH,Mr. Liam Harris
597,597,Dr.,Charles,Potter,Corporate,Divorced,Male,1966-04-17,2004-04-23,,SOUTH,Dr. Charles Potter
598,598,Dr.,Yvonne,Davis,Consumer,Single,Female,1989-09-27,2005-07-17,,EAST,Dr. Yvonne Davis
599,599,Dr.,Quinn,Miller,Corporate,Divorced,Male,1984-11-28,2015-04-14,,EAST,Dr. Quinn Miller
600,600,Professor,Xander,Potter,SME,Widowed,Female,1960-12-16,2005-09-06,,EAST,Professor Xander Potter
601,601,Mrs.,Liam,Johnson,Corporate,Widowed,Male,1960-02-18,2005-04-17,,WEST,Mrs. Liam Johnson
602,602,Professor,Zachary,Wilson,Consumer,Married,Male,1960-09-25,2008-11-16,,WEST,Professor Zachary Wilson
603,603,Mrs.,Wendy,Tyson,Consumer,Married,Female,1983-04-27,2002-01-03,,SOUTH,Mrs. Wendy Tyson
604,604,Ms.,Victor,Tyson,SME,Divorced,Male,1955-05-22,2001-05-04,,EAST,Ms. Victor Tyson
605,605,Mrs.,Edward,Martin,Corporate,Divorced,Male,1978-06-01,2012-07-10,,EAST,Mrs. Edward Martin
606,606,Ms.,Wendy,Jackson,Corporate,Single,Female,1962-02-01,2005-08-15,,EAST,Ms. Wendy Jackson
607,607,Mrs.,Rachel,Martin,Corporate,Divorced,Female,2000-11-03,2004-03-08,,NORTH,Mrs. Rachel Martin
608,608,Professor,Brian,Tyson,Corporate,Married,Female,1964-05-21,2001-07-18,,NORTH,Professor Brian Tyson
609,609,Dr.,Rachel,Thomas,SME,Widowed,Male,1950-01-24,2014-04-23,,NORTH,Dr. Rachel Thomas
610,610,Professor,Tina,Thomas,SME,Single,Female,1971-06-04,2007-03-12,,EAST,Professor Tina Thomas
611,611,Professor,Quinn,Martin,Corporate,Divorced,Female,1963-10-30,2013-10-01,,WEST,Professor Quinn Martin
612,612,Professor,Diana,Brown,Consumer,Married,Male,1955-12-25,2000-12-24,,NORTH,Professor Diana Brown
613,613,Mrs.,Diana,Martin,SME,Widowed,Female,1958-11-10,2000-09-17,,WEST,Mrs. Diana Martin
614,614,Mrs.,Bonnie,Thomas,SME,Married,Female,1956-05-11,2000-04-17,,NORTH,Mrs. Bonnie Thomas
615,615,Mr.,Olivia,Dillon,Corporate,Widowed,Male,1982-05-19,2012-07-07,,EAST,Mr. Olivia Dillon
616,616,Mr.,Quinn,Johnson,SME,Married,Male,1977-04-07,2001-09-30,,NORTH,Mr. Quinn Johnson
617,617,Professor,Xander,Davis,SME,Married,Male,1984-07-27,2004-04-01,,EAST,Professor Xander Davis
618,618,Dr.,Rachel,Potter,SME,Divorced,Female,1959-06-20,2014-04-28,,WEST,Dr. Rachel Potter
619,619,Mrs.,Catherine,Brown,SME,Widowed,Female,1966-03-09,2012-05-02,,SOUTH,Mrs. Catherine Brown
620,620,Dr.,Rachel,Tyson,Corporate,Divorced,Female,1981-08-10,2007-01-25,,WEST,Dr. Rachel Tyson
621,621,Professor,Allison,Taylor,Corporate,Married,Female,1971-08-06,2012-08-18,,SOUTH,Professor Allison Taylor
622,622,Dr.,Olivia,Harris,SME,Divorced,Male,1950-01-07,2000-10-10,,NORTH,Dr. Olivia Harris
623,623,Mr.,Catherine,Anderson,Corporate,Married,Male,1976-12-11,2004-12-22,,WEST,Mr. Catherine Anderson
624,624,Professor,Rachel,Thompson,Corporate,Single,Female,1963-11-18,2002-02-11,,NORTH,Professor Rachel Thompson
625,625,Ms.,Edward,Wilson,Corporate,Divorced,Male,1972-06-01,2005-03-23,,WEST,Ms. Edward Wilson
626,626,Mr.,Samuel,Miller,Corporate,Married,Male,1979-02-17,2010-10-27,,SOUTH,Mr. Samuel Miller
627,627,Dr.,Bonnie,Kirby,Corporate,Divorced,Female,1957-01-15,2001-04-03,,NORTH,Dr. Bonnie Kirby
628,628,Mrs.,Brian,Brown,Consumer,Widowed,Female,1951-01-10,2014-03-20,,SOUTH,Mrs. Brian Brown
629,629,Professor,Karen,Potter,Consumer,Married,Male,1963-06-03,2007-05-01,,EAST,Professor Karen Potter
630,630,Professor,Olivia,Tyson,Corporate,Married,Female,1995-04-13,2002-01-07,,SOUTH,Professor Olivia Tyson
631,631,Ms.,Edward,Jones,SME,Single,Female,1957-05-28,2010-09-03,,SOUTH,Ms. Edward Jones
632,632,Professor,Charles,Jackson,Consumer,Married,Female,1988-12-24,2015-08-26,,NORTH,Professor Charles Jackson
633,633,Professor,Patrick,Jackson,Consumer,Married,Male,1967-08-05,2012-08-02,,WEST,Professor Patrick Jackson
634,634,Ms.,Yvonne,White,Corporate,Widowed,Female,1958-01-14,2002-07-10,,NORTH,Ms. Yvonne White
635,635,Ms.,Gwendolyn,Taylor,Corporate,Married,Female,1952-03-04,2006-11-02,,NORTH,Ms. Gwendolyn Taylor
636,636,Mrs.,Olivia,Johnson,Consumer,Divorced,Male,1967-12-01,2015-05-16,,WEST,Mrs. Olivia Johnson
637,637,Mrs.,Xander,Johnson,Corporate,Single,Male,1963-04-02,2006-06-14,,EAST,Mrs. Xander Johnson
638,638,Mr.,Olivia,Martin,Consumer,Married,Female,1979-10-10,2004-09-08,,NORTH,Mr. Olivia Martin
639,639,Mr.,Tina,Jones,Corporate,Single,Male,1983-10-15,2013-01-27,,SOUTH,Mr. Tina Jones
640,640,Professor,James,Miller,SME,Widowed,Male,1974-05-04,2001-03-10,,EAST,Professor James Miller
641,641,Ms.,Megan,Wilson,SME,Divorced,Female,1959-09-06,2000-06-05,,EAST,Ms. Megan Wilson
642,642,Mr.,Megan,Thompson,Consumer,Single,Male,1978-04-20,2010-11-14,,WEST,Mr. Megan Thompson
643,643,Mr.,Rachel,Smith,Corporate,Divorced,Female,1972-03-12,2011-11-15,,SOUTH,Mr. Rachel Smith
644,644,Mr.,Xander,Garcia,Corporate,Divorced,Female,1981-02-10,2015-05-07,,SOUTH,Mr. Xander Garcia
645,645,Mr.,Quinn,Wilson,SME,Single,Female,1973-02-12,2008-09-06,,WEST,Mr. Quinn Wilson
646,646,Dr.,Edward,Taylor,SME,Widowed,Male,1962-04-25,2001-12-20,,WEST,Dr. Edward Taylor
647,647,Mrs.,Henry,Kirby,Corporate,Divorced,Male,1988-04-05,2007-01-03,,SOUTH,Mrs. Henry Kirby
648,648,Professor,Ursula,Jones,Consumer,Married,Female,1998-07-27,2015-05-05,,WEST,Professor Ursula Jones
649,649,Professor,Nathan,Jones,SME,Single,Male,1964-03-06,2007-02-13,,WEST,Professor Nathan Jones
650,650,Mr.,Karen,Jones,Corporate,Widowed,Female,1978-08-04,2009-04-14,,WEST,Mr. Karen Jones
651,651,Mr.,Edward,Miller,SME,Single,Female,1961-10-20,2004-02-22,,NORTH,Mr. Edward Miller
652,652,Mrs.,Tina,Davis,SME,Single,Female,1952-05-04,2008-01-22,,WEST,Mrs. Tina Davis
653,653,Dr.,Quinn,Tyson,Corporate,Widowed,Female,1983-07-20,2004-02-16,,WEST,Dr. Quinn Tyson
654,654,Mrs.,Fiona,Miller,Corporate,Single,Female,1952-11-22,2009-03-01,,WEST,Mrs. Fiona Miller
655,655,Mrs.,Xander,Miller,SME,Widowed,Female,1955-12-08,2003-12-21,,WEST,Mrs. Xander Miller
656,656,Mrs.,Brian,Harris,SME,Single,Female,1988-05-11,2009-01-29,,NORTH,Mrs. Brian Harris
657,657,Professor,Megan,Tyson,SME,Single,Male,1998-02-06,2011-10-12,,NORTH,Professor Megan Tyson
658,658,Mrs.,Olivia,Johnson,SME,Widowed,Male,1996-07-14,2012-01-24,,SOUTH,Mrs. Olivia Johnson
659,659,Mr.,Quinn,Dillon,Corporate,Widowed,Female,1967-01-13,2006-07-13,,SOUTH,Mr. Quinn Dillon
660,660,Dr.,Olivia,Garcia,SME,Single,Male,1976-05-31,2013-10-01,,NORTH,Dr. Olivia Garcia
661,661,Dr.,Allison,Dillon,Consumer,Single,Male,1958-02-11,2011-03-25,,SOUTH,Dr. Allison Dillon
662,662,Dr.,Nathan,Taylor,SME,Widowed,Male,1952-03-27,2004-01-05,,SOUTH,Dr. Nathan Taylor
663,663,Ms.,Charles,Wilson,Consumer,Single,Female,1964-09-17,2002-10-09,,SOUTH,Ms. Charles Wilson
664,664,Dr.,Charles,Thompson,Corporate,Married,Female,1995-11-27,2013-09-23,,NORTH,Dr. Charles Thompson
665,665,Ms.,Yvonne,Garcia,Consumer,Married,Male,2000-09-25,2014-10-16,,EAST,Ms. Yvonne Garcia
666,666,Dr.,Yvonne,Johnson,Corporate,Widowed,Male,1977-08-21,2006-12-10,,WEST,Dr. Yvonne Johnson
667,667,Professor,Allison,Kirby,Consumer,Divorced,Female,1950-04-26,2013-12-18,,EAST,Professor Allison Kirby
668,668,Professor,Brian,Martin,Consumer,Widowed,Male,1950-07-08,2013-08-20,,SOUTH,Professor Brian Martin
669,669,Dr.,Olivia,White,Consumer,Single,Female,1957-02-14,2013-06-26,,SOUTH,Dr. Olivia White
670,670,Mrs.,Bonnie,Garcia,Consumer,Divorced,Male,1954-12-10,2014-08-26,,WEST,Mrs. Bonnie Garcia
671,671,Professor,Victor,Kirby,Consumer,Single,Male,1976-10-10,2007-06-05,,EAST,Professor Victor Kirby
672,672,Ms.,Fiona,Garcia,SME,Widowed,Female,2000-06-08,2003-12-24,,SOUTH,Ms. Fiona Garcia
673,673,Ms.,Charles,Anderson,Corporate,Single,Male,1983-01-25,2008-07-01,,EAST,Ms. Charles Anderson
674,674,Mr.,Patrick,Jones,SME,Widowed,Male,1974-08-15,2007-05-20,,NORTH,Mr. Patrick Jones
675,675,Mr.,Tina,Johnson,SME,Widowed,Female,1997-06-15,2001-12-19,,WEST,Mr. Tina Johnson
676,676,Ms.,Tina,Taylor,Consumer,Divorced,Female,1997-02-19,2012-11-24,,SOUTH,Ms. Tina Taylor
677,677,Professor,Patrick,Garcia,Consumer,Divorced,Male,1970-11-17,2015-11-22,,SOUTH,Professor Patrick Garcia
678,678,Mr.,Aaron,Harris,Corporate,Widowed,Male,1968-08-07,2013-10-19,,EAST,Mr. Aaron Harris
679,679,Mrs.,Liam,Potter,SME,Married,Female,1951-01-06,2014-05-14,,NORTH,Mrs. Liam Potter
680,680,Ms.,Zachary,Williams,Consumer,Divorced,Male,1976-12-09,2011-05-13,,NORTH,Ms. Zachary Williams
681,681,Professor,Karen,Jackson,Corporate,Married,Female,1952-08-12,2003-12-09,,NORTH,Professor Karen Jackson
682,682,Mrs.,Patrick,Johnson,SME,Widowed,Female,1993-03-13,2003-06-26,,SOUTH,Mrs. Patrick Johnson
683,683,Mr.,Zachary,White,SME,Divorced,Male,1996-09-30,2006-09-18,,SOUTH,Mr. Zachary White
684,684,Ms.,Samuel,Taylor,Consumer,Divorced,Female,1955-12-10,2003-05-08,,WEST,Ms. Samuel Taylor
685,685,Mrs.,Ursula,Potter,Corporate,Single,Female,1984-12-13,2004-03-15,,SOUTH,Mrs. Ursula Potter
686,686,Mr.,Irene,White,Corporate,Divorced,Female,1994-08-05,2005-04-30,,EAST,Mr. Irene White
687,687,Mrs.,Quinn,Anderson,Consumer,Single,Male,1960-01-26,2008-05-23,,WEST,Mrs. Quinn Anderson
688,688,Dr.,Quinn,Smith,Corporate,Married,Female,1994-11-11,2003-06-16,,SOUTH,Dr. Quinn Smith
689,689,Mrs.,Yvonne,Taylor,Consumer,Married,Male,1958-10-25,2011-07-30,,NORTH,Mrs. Yvonne Taylor
690,690,Mr.,Megan,Thompson,SME,Single,Male,1950-05-15,2006-12-22,,SOUTH,Mr. Megan Thompson
691,691,Mr.,Olivia,Johnson,Consumer,Divorced,Female,1996-09-14,2014-10-12,,NORTH,Mr. Olivia Johnson
692,692,Mrs.,Karen,Miller,Corporate,Divorced,Male,1975-09-17,2006-03-16,,WEST,Mrs. Karen Miller
693,693,Ms.,Edward,Garcia,Consumer,Single,Female,1960-04-08,2000-05-04,,NORTH,Ms. Edward Garcia
694,694,Ms.,Irene,Jones,Corporate,Single,Female,1971-12-19,2003-11-04,,NORTH,Ms. Irene Jones
695,695,Mr.,Bonnie,Jones,Consumer,Single,Female,1992-03-26,2015-02-24,,SOUTH,Mr. Bonnie Jones
696,696,Dr.,Charles,White,SME,Widowed,Female,1966-01-21,2015-10-21,,EAST,Dr. Charles White
697,697,Professor,Karen,Miller,Consumer,Married,Female,1957-01-17,2010-06-11,,NORTH,Professor Karen Miller
698,698,Dr.,Olivia,Anderson,Consumer,Married,Female,1992-03-19,2005-03-13,,EAST,Dr. Olivia Anderson
699,699,Ms.,Megan,Garcia,Consumer,Widowed,Male,1979-02-19,2010-03-02,,NORTH,Ms. Megan Garcia
700,700,Dr.,Diana,Thomas,Corporate,Divorced,Male,1991-05-19,2003-10-31,,SOUTH,Dr. Diana Thomas
1,701,Professor,Yvonne,Harris,SME,Single,Female,1996-05-27,2024-01-15,,WEST,Professor Yvonne Harris
2,702,Dr.,Victor,Brown,Corporate,Widowed,Male,1988-01-24,2024-01-15,,SOUTH,Dr. Victor Brown
3,703,Mrs.,Catherine,Jackson,SME,Married,Male,1986-05-18,2024-01-15,,SOUTH,Mrs. Catherine Jackson
4,704,Dr.,Rachel,Jones,Consumer,Married,Male,1980-01-17,2024-01-15,,EAST,Dr. Rachel Jones
5,705,Ms.,Victor,Garcia,Consumer,Widowed,Female,1970-09-01,2024-01-15,,NORTH,Ms. Victor Garcia
6,706,Professor,Olivia,Brown,SME,Divorced,Female,1995-07-18,2024-01-15,,NORTH,Professor Olivia Brown
7,707,Mr.,Quinn,Dillon,Consumer,Single,Male,1984-09-07,2024-01-15,,WEST,Mr. Quinn Dillon
8,708,Dr.,Yvonne,Tyson,Consumer,Divorced,Male,1989-04-15,2024-01-15,,SOUTH,Dr. Yvonne Tyson
9,709,Professor,Brian,Smith,Consumer,Married,Male,1984-11-04,2024-01-15,,NORTH,Professor Brian Smith
10,710,Professor,Wendy,Davis,SME,Widowed,Female,1992-10-04,2024-01-15,,EAST,Professor Wendy Davis
11,711,Mrs.,James,Tyson,Corporate,Single,Male,1982-09-20,2024-01-15,,NORTH,Mrs. James Tyson
12,712,Dr.,Ursula,Potter,SME,Widowed,Male,1999-05-17,2024-01-15,,NORTH,Dr. Ursula Potter
13,713,Mr.,Liam,Garcia,Consumer,Widowed,Female,1987-07-08,2024-01-15,,SOUTH,Mr. Liam Garcia
14,714,Mrs.,Rachel,Garcia,Consumer,Widowed,Female,1987-01-25,2024-01-15,,SOUTH,Mrs. Rachel Garcia
15,715,Professor,Charles,Dillon,SME,Widowed,Female,1997-05-20,2024-01-15,,EAST,Professor Charles Dillon
16,716,Dr.,Rachel,Jones,SME,Widowed,Female,1976-11-26,2024-01-15,,SOUTH,Dr. Rachel Jones
17,717,Ms.,Quinn,Kirby,Consumer,Widowed,Male,1998-11-09,2024-01-15,,WEST,Ms. Quinn Kirby
18,718,Professor,Aaron,Jackson,SME,Married,Male,1986-07-16,2024-01-15,,NORTH,Professor Aaron Jackson
19,719,Ms.,Catherine,Smith,SME,Divorced,Female,1987-02-02,2024-01-15,,EAST,Ms. Catherine Smith
20,720,Dr.,Samuel,Johnson,Consumer,Single,Male,1982-07-17,2024-01-15,,NORTH,Dr. Samuel Johnson
21,721,Ms.,Brian,Thomas,Corporate,Divorced,Male,1993-06-27,2024-01-15,,WEST,Ms. Brian Thomas
22,722,Dr.,Samuel,Jackson,Consumer,Married,Female,1997-06-04,2024-01-15,,SOUTH,Dr. Samuel Jackson
23,723,Mrs.,Ursula,Davis,SME,Married,Female,1987-07-23,2024-01-15,,NORTH,Mrs. Ursula Davis
24,724,Mrs.,Rachel,Kirby,Consumer,Divorced,Female,1977-05-17,2024-01-15,,WEST,Mrs. Rachel Kirby
25,725,Mr.,Victor,Taylor,Consumer,Divorced,Female,1977-12-24,2024-01-15,,NORTH,Mr. Victor Taylor
26,726,Dr.,Fiona,Kirby,Consumer,Widowed,Male,1979-12-21,2024-01-15,,NORTH,Dr. Fiona Kirby
27,727,Professor,Tina,Thomas,Consumer,Married,Male,1995-02-12,2024-01-15,,NORTH,Professor Tina Thomas
28,728,Ms.,Liam,Smith,SME,Widowed,Female,1987-04-30,2024-01-15,,SOUTH,Ms. Liam Smith
29,729,Mr.,Tina,Taylor,Corporate,Divorced,Female,1980-01-22,2024-01-15,,NORTH,Mr. Tina Taylor
30,730,Mrs.,James,Dillon,SME,Single,Male,1975-01-29,2024-01-15,,EAST,Mrs. James Dillon
31,731,Professor,Patrick,Garcia,Consumer,Married,Female,1996-02-09,2024-01-15,,SOUTH,Professor Patrick Garcia
32,732,Ms.,Zachary,Johnson,Consumer,Divorced,Male,1987-09-12,2024-01-15,,WEST,Ms. Zachary Johnson
33,733,Mr.,Karen,Anderson,Corporate,Single,Female,1984-09-14,2024-01-15,,NORTH,Mr. Karen Anderson
34,734,Mr.,Gwendolyn,Garcia,Corporate,Married,Female,1991-05-07,2024-01-15,,WEST,Mr. Gwendolyn Garcia
35,735,Mrs.,Zachary,White,Corporate,Divorced,Male,1970-09-21,2024-01-15,,EAST,Mrs. Zachary White
36,736,Mrs.,Wendy,Dillon,Consumer,Divorced,Male,1971-07-31,2024-01-15,,NORTH,Mrs. Wendy Dillon
37,737,Mrs.,Olivia,Jackson,SME,Single,Female,1995-03-10,2024-01-15,,NORTH,Mrs. Olivia Jackson
38,738,Professor,Xander,Jones,Corporate,Single,Female,1986-03-12,2024-01-15,,EAST,Professor Xander Jones
39,739,Mrs.,Brian,Thompson,SME,Divorced,Female,1977-04-21,2024-01-15,,WEST,Mrs. Brian Thompson
40,740,Ms.,Rachel,White,Corporate,Single,Female,1996-03-06,2024-01-15,,WEST,Ms. Rachel White
41,741,Dr.,Rachel,Harris,Corporate,Divorced,Male,1976-03-14,2024-01-15,,SOUTH,Dr. Rachel Harris
42,742,Ms.,Quinn,Taylor,SME,Divorced,Female,1996-05-23,2024-01-15,,SOUTH,Ms. Quinn Taylor
43,743,Ms.,Zachary,Taylor,SME,Divorced,Male,1992-07-09,2024-01-15,,SOUTH,Ms. Zachary Taylor
44,744,Ms.,Tina,Brown,Consumer,Widowed,Female,1971-02-21,2024-01-15,,WEST,Ms. Tina Brown
45,745,Mr.,Catherine,Johnson,Consumer,Married,Female,1986-09-17,2024-01-15,,WEST,Mr. Catherine Johnson
46,746,Professor,Ursula,Davis,Consumer,Married,Male,1998-10-30,2024-01-15,,WEST,Professor Ursula Davis
47,747,Ms.,Brian,Taylor,Consumer,Married,Male,1984-07-14,2024-01-15,,EAST,Ms. Brian Taylor
48,748,Dr.,Bonnie,Thompson,Consumer,Widowed,Male,2000-08-04,2024-01-15,,NORTH,Dr. Bonnie Thompson
49,749,Ms.,James,Anderson,SME,Widowed,Female,1996-04-22,2024-01-15,,EAST,Ms. James Anderson
50,750,Mrs.,Patrick,Davis,Corporate,Widowed,Female,1983-02-17,2024-01-15,,SOUTH,Mrs. Patrick Davis
51,1354,Mr.,Aaron,Dillon,Consumer,Married,Male,1985-02-15,2024-04-12,2024-04-12,EAST,Mr. Aaron Dillon
1,751,Mr.,Gwendolyn,Garcia,Consumer,Widowed,Female,1990-12-06,2024-02-20,,WEST,Mr. Gwendolyn Garcia
2,752,Mr.,Diana,Tyson,SME,Single,Male,1975-01-21,2024-02-20,,WEST,Mr. Diana Tyson
3,753,Dr.,Diana,Jones,Consumer,Single,Male,1997-09-13,2024-02-20,,SOUTH,Dr. Diana Jones
4,754,Dr.,Edward,Taylor,SME,Widowed,Male,1978-11-18,2024-02-20,,EAST,Dr. Edward Taylor
5,755,Mr.,James,Kirby,Consumer,Widowed,Female,1985-02-17,2024-02-20,,WEST,Mr. James Kirby
